chain	start	end	A	B	tags
chr4:b	108500000	108600000	1	0	A
chr4:b	108600000	108700000	1	0	A
chr4:b	108700000	108800000	1	0	A
chr4:b	108800000	108900000	1	0	A
chr4:b	108900000	109000000	1	0	A
chr4:b	109000000	109100000	1	0	A
chr4:b	109100000	109200000	1	0	A
chr4:b	109200000	109300000	1	0	A
chr4:b	109300000	109400000	1	0	A
chr4:b	109400000	109500000	1	0	A
chr4:b	109500000	109600000	1	0	A
chr4:b	109600000	109700000	1	0	A
chr4:b	109700000	109800000	1	0	A
chr4:b	109800000	109900000	1	0	A
chr4:b	109900000	110000000	1	0	A
chr4:b	110000000	110100000	1	0	A
chr4:b	110100000	110200000	0	1	B
chr4:b	110200000	110300000	0	1	B
chr4:b	110300000	110400000	0	1	B
chr4:b	110400000	110500000	0	1	B
chr4:b	110500000	110600000	0	1	B
chr4:b	110600000	110700000	0	1	B
chr4:b	110700000	110800000	0	1	B
chr4:b	110800000	110900000	0	1	B
chr4:b	110900000	111000000	0	1	B
chr4:b	111000000	111100000	0	1	B
chr4:b	111100000	111200000	0	1	B
chr4:b	111200000	111300000	1	0	A
chr4:b	111300000	111400000	1	0	A
chr4:b	111400000	111500000	1	0	A
chr4:b	111500000	111600000	1	0	A
chr4:b	111600000	111700000	1	0	A
chr4:b	111700000	111800000	0	1	B
chr4:b	111800000	111900000	0	1	B
chr4:b	111900000	112000000	0	1	B
chr4:b	112000000	112100000	0	1	B
chr4:b	112100000	112200000	0	1	B
chr4:b	112200000	112300000	0	1	B
chr4:b	112300000	112400000	0	1	B
chr4:b	112400000	112500000	0	1	B
chr4:b	112500000	112600000	0	1	B
chr4:b	112600000	112700000	0	1	B
chr4:b	112700000	112800000	0	1	B
chr4:b	112800000	112900000	0	1	B
chr4:b	112900000	113000000	0	1	B
chr4:b	113000000	113100000	0	1	B
chr4:b	113100000	113200000	0	1	B
chr4:b	113200000	113300000	0	1	B
chr4:b	113300000	113400000	0	1	B
chr4:b	113400000	113500000	0	1	B
chr4:b	113500000	113600000	0	1	B
chr4:b	113600000	113700000	0	1	B
chr4:b	113700000	113800000	0	1	B
chr4:b	113800000	113900000	0	1	B
chr4:b	113900000	114000000	0	1	B
chr4:b	114000000	114100000	0	1	B
chr4:b	114100000	114200000	0	1	B
chr4:b	114200000	114300000	0	1	B
chr4:b	114300000	114400000	0	1	B
chr4:b	114400000	114500000	0	1	B
chr4:b	114500000	114600000	0	1	B
chr4:b	114600000	114700000	0	1	B
chr4:b	114700000	114800000	1	0	A
chr4:b	114800000	114900000	1	0	A
chr4:b	114900000	115000000	1	0	A
chr4:b	115000000	115100000	1	0	A
chr4:b	115100000	115200000	1	0	A
chr4:b	115200000	115300000	1	0	A
chr4:b	115300000	115400000	0	1	B
chr4:b	115400000	115500000	0	1	B
chr4:b	115500000	115600000	0	1	B
chr4:b	115600000	115700000	1	0	A
chr4:b	115700000	115800000	1	0	A
chr4:b	115800000	115900000	1	0	A
chr4:b	115900000	116000000	1	0	A
chr4:b	116000000	116100000	1	0	A
chr4:b	116100000	116200000	1	0	A
chr4:b	116200000	116300000	1	0	A
chr4:b	116300000	116400000	1	0	A
chr4:b	116400000	116500000	1	0	A
chr4:b	116500000	116600000	1	0	A
chr4:b	116600000	116700000	1	0	A
chr4:b	116700000	116800000	1	0	A
chr4:b	116800000	116900000	1	0	A
chr4:b	116900000	117000000	1	0	A
chr4:b	117000000	117100000	1	0	A
chr4:b	117100000	117200000	1	0	A
chr4:b	117200000	117300000	1	0	A
chr4:b	117300000	117400000	1	0	A
chr4:b	117400000	117500000	1	0	A
chr4:b	117500000	117600000	1	0	A
chr4:b	117600000	117700000	1	0	A
chr4:b	117700000	117800000	1	0	A
chr4:b	117800000	117900000	1	0	A
chr4:b	117900000	118000000	1	0	A
chr4:b	118000000	118100000	1	0	A
chr4:b	118100000	118200000	1	0	A
chr4:b	118200000	118300000	1	0	A
chr4:b	118300000	118400000	1	0	A
chr4:b	118400000	118500000	1	0	A
chr4:b	118500000	118600000	1	0	A
chr4:b	118600000	118700000	1	0	A
chr4:b	118700000	118800000	1	0	A
chr4:b	118800000	118900000	1	0	A
chr4:b	118900000	119000000	1	0	A
chr4:b	119000000	119100000	1	0	A
chr4:b	119100000	119200000	1	0	A
chr4:b	119200000	119300000	1	0	A
chr4:b	119300000	119400000	1	0	A
chr4:b	119400000	119500000	1	0	A
chr4:b	119500000	119600000	1	0	A
chr4:b	119600000	119700000	1	0	A
chr4:b	119700000	119800000	1	0	A
chr4:b	119800000	119900000	1	0	A
chr4:b	119900000	120000000	1	0	A
chr4:b	120000000	120100000	1	0	A
chr4:b	120100000	120200000	1	0	A
chr4:b	120200000	120300000	1	0	A
chr4:b	120300000	120400000	1	0	A
chr4:b	120400000	120500000	1	0	A
chr4:b	120500000	120600000	1	0	A
chr4:b	120600000	120700000	1	0	A
chr4:b	120700000	120800000	1	0	A
chr4:b	120800000	120900000	1	0	A
chr4:b	120900000	121000000	1	0	A
chr4:b	121000000	121100000	1	0	A
chr4:b	121100000	121200000	1	0	A
chr4:b	121200000	121300000	1	0	A
chr4:b	121300000	121400000	1	0	A
chr4:b	121400000	121500000	0	1	B
chr4:b	121500000	121600000	0	1	B
chr4:b	121600000	121700000	0	1	B
chr4:b	121700000	121800000	0	1	B
chr4:b	121800000	121900000	0	1	B
chr4:b	121900000	122000000	0	1	B
chr4:b	122000000	122100000	0	1	B
chr4:b	122100000	122200000	0	1	B
chr4:b	122200000	122300000	0	1	B
chr4:b	122300000	122400000	0	1	B
chr4:b	122400000	122500000	1	0	A
chr4:b	122500000	122600000	0	1	B
chr4:b	122600000	122700000	1	0	A
chr4:b	122700000	122800000	1	0	A
chr4:b	122800000	122900000	1	0	A
chr4:b	122900000	123000000	1	0	A
chr4:b	123000000	123100000	1	0	A
chr4:b	123100000	123200000	1	0	A
chr4:b	123200000	123300000	1	0	A
chr4:b	123300000	123400000	1	0	A
chr4:b	123400000	123500000	1	0	A
chr4:b	123500000	123600000	1	0	A
chr4:b	123600000	123700000	1	0	A
chr4:b	123700000	123800000	1	0	A
chr4:b	123800000	123900000	1	0	A
chr4:b	123900000	124000000	1	0	A
chr4:b	124000000	124100000	1	0	A
chr4:b	124100000	124200000	1	0	A
chr4:b	124200000	124300000	1	0	A
chr4:b	124300000	124400000	1	0	A
chr4:b	124400000	124500000	1	0	A
chr4:b	124500000	124600000	1	0	A
chr4:b	124600000	124700000	1	0	A
chr4:b	124700000	124800000	1	0	A
chr4:b	124800000	124900000	1	0	A
chr4:b	124900000	125000000	1	0	A
chr4:b	125000000	125100000	1	0	A
chr4:b	125100000	125200000	1	0	A
chr4:b	125200000	125300000	1	0	A
chr4:b	125300000	125400000	1	0	A
chr4:b	125400000	125500000	1	0	A
chr4:b	125500000	125600000	1	0	A
chr4:b	125600000	125700000	1	0	A
chr4:b	125700000	125800000	1	0	A
chr4:b	125800000	125900000	1	0	A
chr4:b	125900000	126000000	1	0	A
chr4:b	126000000	126100000	1	0	A
chr4:b	126100000	126200000	1	0	A
chr4:b	126200000	126300000	1	0	A
chr4:b	126300000	126400000	1	0	A
chr4:b	126400000	126500000	1	0	A
chr4:b	126500000	126600000	1	0	A
chr4:b	126600000	126700000	1	0	A
chr4:b	126700000	126800000	1	0	A
chr4:b	126800000	126900000	1	0	A
chr4:b	126900000	127000000	1	0	A
chr4:b	127000000	127100000	1	0	A
chr4:b	127100000	127200000	1	0	A
chr4:b	127200000	127300000	1	0	A
chr4:b	127300000	127400000	1	0	A
chr4:b	127400000	127500000	0	1	B
chr4:b	127500000	127600000	0	1	B
chr4:b	127600000	127700000	0	1	B
chr4:b	127700000	127800000	0	1	B
chr4:b	127800000	127900000	0	1	B
chr4:b	127900000	128000000	0	1	B
chr4:b	128000000	128100000	0	1	B
chr4:b	128100000	128200000	0	1	B
chr4:b	128200000	128300000	0	1	B
chr4:b	128300000	128400000	0	1	B
chr4:b	128400000	128500000	1	0	A
chr4:b	128500000	128600000	1	0	A
chr4:b	128600000	128700000	1	0	A
chr4:b	128700000	128800000	1	0	A
chr4:b	128800000	128900000	1	0	A
chr4:b	128900000	129000000	1	0	A
chr4:b	129000000	129100000	1	0	A
chr4:b	129100000	129200000	1	0	A
chr4:b	129200000	129300000	1	0	A
chr4:b	129300000	129400000	1	0	A
chr4:b	129400000	129500000	1	0	A
chr4:b	129500000	129600000	1	0	A
chr4:b	129600000	129700000	1	0	A
chr4:b	129700000	129800000	1	0	A
chr4:b	129800000	129900000	1	0	A
chr4:b	129900000	130000000	1	0	A
chr4:b	130000000	130100000	1	0	A
chr4:b	130100000	130200000	1	0	A
chr4:b	130200000	130300000	1	0	A
chr4:b	130300000	130400000	1	0	A
chr4:b	130400000	130500000	1	0	A
chr4:b	130500000	130600000	1	0	A
chr4:b	130600000	130700000	1	0	A
chr4:b	130700000	130800000	1	0	A
chr4:b	130800000	130900000	1	0	A
chr4:b	130900000	131000000	1	0	A
chr4:b	131000000	131100000	1	0	A
chr4:b	131100000	131200000	1	0	A
chr4:b	131200000	131300000	1	0	A
chr4:b	131300000	131400000	1	0	A
chr4:b	131400000	131500000	1	0	A
chr4:b	131500000	131600000	1	0	A
chr4:b	131600000	131700000	1	0	A
chr4:b	131700000	131800000	1	0	A
chr4:b	131800000	131900000	1	0	A
chr4:b	131900000	132000000	1	0	A
chr4:b	132000000	132100000	1	0	A
chr4:b	132100000	132200000	1	0	A
chr4:b	132200000	132300000	1	0	A
chr4:b	132300000	132400000	1	0	A
chr4:b	132400000	132500000	1	0	A
chr4:b	132500000	132600000	1	0	A
chr4:b	132600000	132700000	1	0	A
chr4:b	132700000	132800000	1	0	A
chr4:b	132800000	132900000	1	0	A
chr4:b	132900000	133000000	1	0	A
chr4:b	133000000	133100000	1	0	A
chr4:b	133100000	133200000	1	0	A
chr4:b	133200000	133300000	1	0	A
chr4:b	133300000	133400000	1	0	A
chr4:b	133400000	133500000	1	0	A
chr4:b	133500000	133600000	1	0	A
chr4:b	133600000	133700000	1	0	A
chr4:b	133700000	133800000	1	0	A
chr4:b	133800000	133900000	1	0	A
chr4:b	133900000	134000000	1	0	A
chr4:b	134000000	134100000	1	0	A
chr4:b	134100000	134200000	1	0	A
chr4:b	134200000	134300000	1	0	A
chr4:b	134300000	134400000	1	0	A
chr4:b	134400000	134500000	1	0	A
chr4:b	134500000	134600000	1	0	A
chr4:b	134600000	134700000	1	0	A
chr4:b	134700000	134800000	1	0	A
chr4:b	134800000	134900000	1	0	A
chr4:b	134900000	135000000	1	0	A
chr4:b	135000000	135100000	1	0	A
chr4:b	135100000	135200000	1	0	A
chr4:b	135200000	135300000	1	0	A
chr4:b	135300000	135400000	1	0	A
chr4:b	135400000	135500000	1	0	A
chr4:b	135500000	135600000	1	0	A
chr4:b	135600000	135700000	1	0	A
chr4:b	135700000	135800000	1	0	A
chr4:b	135800000	135900000	1	0	A
chr4:b	135900000	136000000	1	0	A
chr4:b	136000000	136100000	1	0	A
chr4:b	136100000	136200000	1	0	A
chr4:b	136200000	136300000	1	0	A
chr4:b	136300000	136400000	1	0	A
chr4:b	136400000	136500000	1	0	A
chr4:b	136500000	136600000	1	0	A
chr4:b	136600000	136700000	1	0	A
chr4:b	136700000	136800000	1	0	A
chr4:b	136800000	136900000	1	0	A
chr4:b	136900000	137000000	1	0	A
chr4:b	137000000	137100000	1	0	A
chr4:b	137100000	137200000	1	0	A
chr4:b	137200000	137300000	1	0	A
chr4:b	137300000	137400000	1	0	A
chr4:b	137400000	137500000	1	0	A
chr4:b	137500000	137600000	1	0	A
chr4:b	137600000	137700000	1	0	A
chr4:b	137700000	137800000	1	0	A
chr4:b	137800000	137900000	1	0	A
chr4:b	137900000	138000000	1	0	A
chr4:b	138000000	138100000	1	0	A
chr4:b	138100000	138200000	1	0	A
chr4:b	138200000	138300000	1	0	A
chr4:b	138300000	138400000	1	0	A
chr4:b	138400000	138500000	1	0	A
chr4:b	138500000	138600000	1	0	A
chr4:b	138600000	138700000	1	0	A
chr4:b	138700000	138800000	1	0	A
chr4:b	138800000	138900000	1	0	A
chr4:b	138900000	139000000	1	0	A
chr4:b	139000000	139100000	1	0	A
chr4:b	139100000	139200000	1	0	A
chr4:b	139200000	139300000	1	0	A
chr4:b	139300000	139400000	1	0	A
chr4:b	139400000	139500000	1	0	A
chr4:b	139500000	139600000	1	0	A
chr4:b	139600000	139700000	1	0	A
chr4:b	139700000	139800000	1	0	A
chr4:b	139800000	139900000	1	0	A
chr4:b	139900000	140000000	1	0	A
chr4:b	140000000	140100000	1	0	A
chr4:b	140100000	140200000	1	0	A
chr4:b	140200000	140300000	1	0	A
chr4:b	140300000	140400000	1	0	A
chr4:b	140400000	140500000	1	0	A
chr4:b	140500000	140600000	1	0	A
chr4:b	140600000	140700000	1	0	A
chr4:b	140700000	140800000	1	0	A
chr4:b	140800000	140900000	1	0	A
chr4:b	140900000	141000000	1	0	A
chr4:b	141000000	141100000	1	0	A
chr4:b	141100000	141200000	1	0	A
chr4:b	141200000	141300000	1	0	A
chr4:b	141300000	141400000	1	0	A
chr4:b	141400000	141500000	1	0	A
chr4:b	141500000	141600000	1	0	A
chr4:b	141600000	141700000	1	0	A
chr4:b	141700000	141800000	1	0	A
chr4:b	141800000	141900000	1	0	A
chr4:b	141900000	142000000	1	0	A
chr4:b	142000000	142100000	1	0	A
chr4:b	142100000	142200000	1	0	A
chr4:b	142200000	142300000	1	0	A
chr4:b	142300000	142400000	0	1	B
chr4:b	142400000	142500000	0	1	B
chr4:b	142500000	142600000	0	1	B
chr4:b	142600000	142700000	0	1	B
chr4:b	142700000	142800000	0	1	B
chr4:b	142800000	142900000	0	1	B
chr4:b	142900000	143000000	0	1	B
chr4:b	143000000	143100000	0	1	B
chr4:b	143100000	143200000	1	0	A
chr4:b	143200000	143300000	1	0	A
chr4:b	143300000	143400000	0	1	B
chr4:b	143400000	143500000	0	1	B
chr4:b	143500000	143600000	0	1	B
chr4:b	143600000	143700000	0	1	B
chr4:b	143700000	143800000	0	1	B
chr4:b	143800000	143900000	0	1	B
chr4:b	143900000	144000000	0	1	B
chr4:b	144000000	144100000	0	1	B
chr4:b	144100000	144200000	0	1	B
chr4:b	144200000	144300000	0	1	B
chr4:b	144300000	144400000	0	1	B
chr4:b	144400000	144500000	0	1	B
chr4:b	144500000	144600000	0	1	B
chr4:b	144600000	144700000	0	1	B
chr4:b	144700000	144800000	0	1	B
chr4:b	144800000	144900000	1	0	A
chr4:b	144900000	145000000	1	0	A
chr4:b	145000000	145100000	1	0	A
chr4:b	145100000	145200000	1	0	A
chr4:b	145200000	145300000	1	0	A
chr4:b	145300000	145400000	1	0	A
chr4:b	145400000	145500000	1	0	A
chr4:b	145500000	145600000	0	1	B
chr4:b	145600000	145700000	0	1	B
chr4:b	145700000	145800000	0	1	B
chr4:b	145800000	145900000	0	1	B
chr4:b	145900000	146000000	0	1	B
chr4:b	146000000	146100000	0	1	B
chr4:b	146100000	146200000	0.5	0.5	u
chr4:b	146200000	146300000	0	1	B
chr4:b	146300000	146400000	0	1	B
chr4:b	146400000	146500000	0	1	B
chr4:b	146500000	146600000	0	1	B
chr4:b	146600000	146700000	0	1	B
chr4:b	146700000	146800000	0.5	0.5	u
chr4:b	146800000	146900000	0.5	0.5	u
chr4:b	146900000	147000000	0	1	B
chr4:b	147000000	147100000	0	1	B
chr4:b	147100000	147200000	0	1	B
chr4:b	147200000	147300000	0	1	B
chr4:b	147300000	147400000	0	1	B
chr4:b	147400000	147500000	0	1	B
chr4:b	147500000	147600000	0	1	B
chr4:b	147600000	147700000	0	1	B
chr4:b	147700000	147800000	0	1	B
chr4:b	147800000	147900000	1	0	A
chr4:b	147900000	148000000	1	0	A
chr4:b	148000000	148100000	1	0	A
chr4:b	148100000	148200000	1	0	A
chr4:b	148200000	148300000	1	0	A
chr4:b	148300000	148400000	1	0	A
chr4:b	148400000	148500000	1	0	A
chr4:b	148500000	148600000	1	0	A
chr4:b	148600000	148700000	1	0	A
chr4:b	148700000	148800000	1	0	A
chr4:b	148800000	148900000	1	0	A
chr4:b	148900000	149000000	1	0	A
chr4:b	149000000	149100000	1	0	A
chr4:b	149100000	149200000	1	0	A
chr4:b	149200000	149300000	1	0	A
chr4:b	149300000	149400000	1	0	A
chr4:b	149400000	149500000	1	0	A
chr4:b	149500000	149600000	1	0	A
chr4:b	149600000	149700000	1	0	A
chr4:b	149700000	149800000	1	0	A
chr4:b	149800000	149900000	1	0	A
chr4:b	149900000	150000000	1	0	A
chr4:b	150000000	150100000	1	0	A
chr4:b	150100000	150200000	1	0	A
chr4:b	150200000	150300000	1	0	A
chr4:b	150300000	150400000	1	0	A
chr4:b	150400000	150500000	1	0	A
chr4:b	150500000	150600000	1	0	A
chr4:b	150600000	150700000	1	0	A
chr4:b	150700000	150800000	1	0	A
chr4:b	150800000	150900000	1	0	A
chr4:b	150900000	151000000	1	0	A
chr4:b	151000000	151100000	1	0	A
chr4:b	151100000	151200000	0	1	B
chr4:b	151200000	151300000	0	1	B
chr4:b	151300000	151400000	0	1	B
chr4:b	151400000	151500000	0	1	B
chr4:b	151500000	151600000	0	1	B
chr4:b	151600000	151700000	0	1	B
chr4:b	151700000	151800000	0	1	B
chr4:b	151800000	151900000	1	0	A
chr4:b	151900000	152000000	1	0	A
chr4:b	152000000	152100000	1	0	A
chr4:b	152100000	152200000	1	0	A
chr4:b	152200000	152300000	1	0	A
chr4:b	152300000	152400000	1	0	A
chr4:b	152400000	152500000	1	0	A
chr4:b	152500000	152600000	0	1	B
chr4:b	152600000	152700000	0	1	B
chr4:b	152700000	152800000	0	1	B
chr4:b	152800000	152900000	0	1	B
chr4:b	152900000	153000000	0	1	B
chr4:b	153000000	153100000	0	1	B
chr4:b	153100000	153200000	0	1	B
chr4:b	153200000	153300000	0	1	B
chr4:b	153300000	153400000	0	1	B
chr4:b	153400000	153500000	0	1	B
chr4:b	153500000	153600000	0	1	B
chr4:b	153600000	153700000	0	1	B
chr4:b	153700000	153800000	0	1	B
chr4:b	153800000	153900000	0	1	B
chr4:b	153900000	154000000	0	1	B
chr4:b	154000000	154100000	1	0	A
chr4:b	154100000	154200000	0	1	B
chr4:b	154200000	154300000	0	1	B
chr4:b	154300000	154400000	0	1	B
chr4:b	154400000	154500000	0	1	B
chr4:b	154500000	154600000	0	1	B
chr4:b	154600000	154700000	0	1	B
chr4:b	154700000	154800000	0	1	B
chr4:b	154800000	154900000	1	0	A
chr4:b	154900000	155000000	1	0	A
chr4:b	155000000	155100000	1	0	A
chr4:b	155100000	155200000	1	0	A
chr4:b	155200000	155300000	1	0	A
chr4:b	155300000	155400000	1	0	A
chr4:b	155400000	155500000	1	0	A
chr4:b	155500000	155600000	1	0	A
chr4:b	155600000	155700000	1	0	A
chr4:b	155700000	155800000	1	0	A
chr4:b	155800000	155900000	1	0	A
chr4:b	155900000	156000000	1	0	A
chr4:b	156000000	156100000	1	0	A
chr4:b	156100000	156200000	1	0	A
chr4:b	156200000	156300000	1	0	A
chr4:b	156300000	156400000	1	0	A
chr4:b	156400000	156500000	1	0	A
chr4:b	156500000	156508116	1	0	A
chr5:b	0	100000	0	1	cen,B
chr5:b	100000	200000	0	1	cen,B
chr5:b	200000	300000	0	1	cen,B
chr5:b	300000	400000	0	1	cen,B
chr5:b	400000	500000	0	1	cen,B
chr5:b	500000	600000	0	1	cen,B
chr5:b	600000	700000	0	1	cen,B
chr5:b	700000	800000	0	1	cen,B
chr5:b	800000	900000	0	1	cen,B
chr5:b	900000	1000000	0	1	cen,B
chr5:b	1000000	1100000	0	1	cen,B
chr5:b	1100000	1200000	0	1	cen,B
chr5:b	1200000	1300000	0	1	cen,B
chr5:b	1300000	1400000	0	1	cen,B
chr5:b	1400000	1500000	0	1	cen,B
chr5:b	1500000	1600000	0	1	cen,B
chr5:b	1600000	1700000	0	1	cen,B
chr5:b	1700000	1800000	0	1	cen,B
chr5:b	1800000	1900000	0	1	cen,B
chr5:b	1900000	2000000	0	1	cen,B
chr5:b	2000000	2100000	0	1	cen,B
chr5:b	2100000	2200000	0	1	cen,B
chr5:b	2200000	2300000	0	1	cen,B
chr5:b	2300000	2400000	0	1	cen,B
chr5:b	2400000	2500000	0	1	cen,B
chr5:b	2500000	2600000	0	1	cen,B
chr5:b	2600000	2700000	0	1	cen,B
chr5:b	2700000	2800000	0	1	cen,B
chr5:b	2800000	2900000	0	1	cen,B
chr5:b	2900000	3000000	0	1	cen,B
chr5:b	3000000	3100000	0	1	B
chr5:b	3100000	3200000	1	0	A
chr5:b	3200000	3300000	1	0	A
chr5:b	3300000	3400000	1	0	A
chr5:b	3400000	3500000	1	0	A
chr5:b	3500000	3600000	1	0	A
chr5:b	3600000	3700000	1	0	A
chr5:b	3700000	3800000	1	0	A
chr5:b	3800000	3900000	1	0	A
chr5:b	3900000	4000000	1	0	A
chr5:b	4000000	4100000	1	0	A
chr5:b	4100000	4200000	1	0	A
chr5:b	4200000	4300000	1	0	A
chr5:b	4300000	4400000	1	0	A
chr5:b	4400000	4500000	1	0	A
chr5:b	4500000	4600000	1	0	A
chr5:b	4600000	4700000	1	0	A
chr5:b	4700000	4800000	1	0	A
chr5:b	4800000	4900000	1	0	A
chr5:b	4900000	5000000	1	0	A
chr5:b	5000000	5100000	1	0	A
chr5:b	5100000	5200000	1	0	A
chr5:b	5200000	5300000	1	0	A
chr5:b	5300000	5400000	1	0	A
chr5:b	5400000	5500000	1	0	A
chr5:b	5500000	5600000	1	0	A
chr5:b	5600000	5700000	1	0	A
chr5:b	5700000	5800000	0	1	B
chr5:b	5800000	5900000	0	1	B
chr5:b	5900000	6000000	0	1	B
chr5:b	6000000	6100000	0	1	B
chr5:b	6100000	6200000	0	1	B
chr5:b	6200000	6300000	0	1	B
chr5:b	6300000	6400000	0	1	B
chr5:b	6400000	6500000	0	1	B
chr5:b	6500000	6600000	0	1	B
chr5:b	6600000	6700000	0	1	B
chr5:b	6700000	6800000	0	1	B
chr5:b	6800000	6900000	0	1	B
chr5:b	6900000	7000000	0	1	B
chr5:b	7000000	7100000	0	1	B
chr5:b	7100000	7200000	0	1	B
chr5:b	7200000	7300000	0	1	B
chr5:b	7300000	7400000	0	1	B
chr5:b	7400000	7500000	0	1	B
chr5:b	7500000	7600000	1	0	A
chr5:b	7600000	7700000	1	0	A
chr5:b	7700000	7800000	1	0	A
chr5:b	7800000	7900000	1	0	A
chr5:b	7900000	8000000	1	0	A
chr5:b	8000000	8100000	0	1	B
chr5:b	8100000	8200000	0	1	B
chr5:b	8200000	8300000	1	0	A
chr5:b	8300000	8400000	1	0	A
chr5:b	8400000	8500000	1	0	A
chr5:b	8500000	8600000	1	0	A
chr5:b	8600000	8700000	1	0	A
chr5:b	8700000	8800000	1	0	A
chr5:b	8800000	8900000	1	0	A
chr5:b	8900000	9000000	1	0	A
chr5:b	9000000	9100000	1	0	A
chr5:b	9100000	9200000	1	0	A
chr5:b	9200000	9300000	1	0	A
chr5:b	9300000	9400000	0	1	B
chr5:b	9400000	9500000	0	1	B
chr5:b	9500000	9600000	0	1	B
chr5:b	9600000	9700000	0	1	B
chr5:b	9700000	9800000	0	1	B
chr5:b	9800000	9900000	0	1	B
chr5:b	9900000	10000000	0	1	B
chr5:b	10000000	10100000	0	1	B
chr5:b	10100000	10200000	0	1	B
chr5:b	10200000	10300000	0	1	B
chr5:b	10300000	10400000	0	1	B
chr5:b	10400000	10500000	0	1	B
chr5:b	10500000	10600000	0	1	B
chr5:b	10600000	10700000	0	1	B
chr5:b	10700000	10800000	0	1	B
chr5:b	10800000	10900000	0	1	B
chr5:b	10900000	11000000	1	0	A
chr5:b	11000000	11100000	0	1	B
chr5:b	11100000	11200000	0.5	0.5	u
chr5:b	11200000	11300000	0.5	0.5	u
chr5:b	11300000	11400000	0.5	0.5	u
chr5:b	11400000	11500000	0.5	0.5	u
chr5:b	11500000	11600000	0.5	0.5	u
chr5:b	11600000	11700000	0.5	0.5	u
chr5:b	11700000	11800000	1	0	A
chr5:b	11800000	11900000	1	0	A
chr5:b	11900000	12000000	1	0	A
chr5:b	12000000	12100000	0	1	B
chr5:b	12100000	12200000	0	1	B
chr5:b	12200000	12300000	0	1	B
chr5:b	12300000	12400000	0	1	B
chr5:b	12400000	12500000	0	1	B
chr5:b	12500000	12600000	0	1	B
chr5:b	12600000	12700000	0	1	B
chr5:b	12700000	12800000	0	1	B
chr5:b	12800000	12900000	0	1	B
chr5:b	12900000	13000000	0	1	B
chr5:b	13000000	13100000	0	1	B
chr5:b	13100000	13200000	0	1	B
chr5:b	13200000	13300000	0	1	B
chr5:b	13300000	13400000	0	1	B
chr5:b	13400000	13500000	0	1	B
chr5:b	13500000	13600000	0	1	B
chr5:b	13600000	13700000	0	1	B
chr5:b	13700000	13800000	0	1	B
chr5:b	13800000	13900000	0	1	B
chr5:b	13900000	14000000	0	1	B
chr5:b	14000000	14100000	0	1	B
chr5:b	14100000	14200000	0	1	B
chr5:b	14200000	14300000	0	1	B
chr5:b	14300000	14400000	0	1	B
chr5:b	14400000	14500000	0	1	B
chr5:b	14500000	14600000	0	1	B
chr5:b	14600000	14700000	0	1	B
chr5:b	14700000	14800000	0	1	B
chr5:b	14800000	14900000	0	1	B
chr5:b	14900000	15000000	1	0	A
chr5:b	15000000	15100000	1	0	A
chr5:b	15100000	15200000	1	0	A
chr5:b	15200000	15300000	0	1	B
chr5:b	15300000	15400000	1	0	A
chr5:b	15400000	15500000	1	0	A
chr5:b	15500000	15600000	1	0	A
chr5:b	15600000	15700000	1	0	A
chr5:b	15700000	15800000	1	0	A
chr5:b	15800000	15900000	1	0	A
chr5:b	15900000	16000000	0	1	B
chr5:b	16000000	16100000	0	1	B
chr5:b	16100000	16200000	0	1	B
chr5:b	16200000	16300000	0	1	B
chr5:b	16300000	16400000	0	1	B
chr5:b	16400000	16500000	0	1	B
chr5:b	16500000	16600000	0	1	B
chr5:b	16600000	16700000	0	1	B
chr5:b	16700000	16800000	0	1	B
chr5:b	16800000	16900000	0	1	B
chr5:b	16900000	17000000	0	1	B
chr5:b	17000000	17100000	0	1	B
chr5:b	17100000	17200000	0	1	B
chr5:b	17200000	17300000	0	1	B
chr5:b	17300000	17400000	0	1	B
chr5:b	17400000	17500000	0	1	B
chr5:b	17500000	17600000	0	1	B
chr5:b	17600000	17700000	1	0	A
chr5:b	17700000	17800000	1	0	A
chr5:b	17800000	17900000	1	0	A
chr5:b	17900000	18000000	1	0	A
chr5:b	18000000	18100000	1	0	A
chr5:b	18100000	18200000	0	1	B
chr5:b	18200000	18300000	0	1	B
chr5:b	18300000	18400000	0	1	B
chr5:b	18400000	18500000	0	1	B
chr5:b	18500000	18600000	0	1	B
chr5:b	18600000	18700000	0	1	B
chr5:b	18700000	18800000	0	1	B
chr5:b	18800000	18900000	0	1	B
chr5:b	18900000	19000000	0	1	B
chr5:b	19000000	19100000	0	1	B
chr5:b	19100000	19200000	0	1	B
chr5:b	19200000	19300000	0	1	B
chr5:b	19300000	19400000	0	1	B
chr5:b	19400000	19500000	0	1	B
chr5:b	19500000	19600000	0	1	B
chr5:b	19600000	19700000	0	1	B
chr5:b	19700000	19800000	0	1	B
chr5:b	19800000	19900000	0	1	B
chr5:b	19900000	20000000	0	1	B
chr5:b	20000000	20100000	0	1	B
chr5:b	20100000	20200000	0	1	B
chr5:b	20200000	20300000	0	1	B
chr5:b	20300000	20400000	0	1	B
chr5:b	20400000	20500000	1	0	A
chr5:b	20500000	20600000	1	0	A
chr5:b	20600000	20700000	1	0	A
chr5:b	20700000	20800000	1	0	A
chr5:b	20800000	20900000	1	0	A
chr5:b	20900000	21000000	1	0	A
chr5:b	21000000	21100000	1	0	A
chr5:b	21100000	21200000	1	0	A
chr5:b	21200000	21300000	1	0	A
