chrom	start	end	score
chr7	100200000	100300000	0.44958
chr7	100300000	100400000	0.37541
chr7	100400000	100500000	0.345672
chr7	100500000	100600000	0.429787
chr7	100600000	100700000	0.517977
chr7	100700000	100800000	0.382586
chr7	100800000	100900000	0.357935
chr7	100900000	101000000	0.422811
chr7	101000000	101100000	0.298541
chr7	101100000	101200000	0.402625
chr7	101200000	101300000	0.393583
chr7	101300000	101400000	0.288845
chr7	101400000	101500000	0.362362
chr7	101500000	101600000	0.373184
chr7	101600000	101700000	0.39283
chr7	101700000	101800000	0.426666
chr7	101800000	101900000	0.375511
chr7	101900000	102000000	0.442746
chr7	102000000	102100000	0.428697
chr7	102100000	102200000	0.376919
chr7	102200000	102300000	0.290994
chr7	102300000	102400000	0.402809
chr7	102400000	102500000	0.487791
chr7	102500000	102600000	0.534078
chr7	102600000	102700000	0.225381
chr7	102700000	102800000	0.236929
chr7	102800000	102900000	0.372578
chr7	102900000	103000000	0.343236
chr7	103000000	103100000	0.301565
chr7	103100000	103200000	0.372614
chr7	103200000	103300000	0.295778
chr7	103300000	103400000	0.414163
chr7	103400000	103500000	0.300148
chr7	103500000	103600000	0.298416
chr7	103600000	103700000	0.298722
chr7	103700000	103800000	0.285296
chr7	103800000	103900000	0.299123
chr7	103900000	104000000	0.32072
chr7	104000000	104100000	0.313791
chr7	104100000	104200000	0.285908
chr7	104200000	104300000	0.336543
chr7	104300000	104400000	0.322631
chr7	104400000	104500000	0.3032
chr7	104500000	104600000	0.271953
chr7	104600000	104700000	0.335363
chr7	104700000	104800000	0.301305
chr7	104800000	104900000	0.321732
chr7	104900000	105000000	0.415992
chr7	105000000	105100000	0.458478
chr7	105100000	105200000	0.383446
chr7	105200000	105300000	0.453615
chr7	105300000	105400000	0.361205
chr7	105400000	105500000	0.401649
chr7	105500000	105600000	0.36255
chr7	105600000	105700000	0.312762
chr7	105700000	105800000	0.357114
chr7	105800000	105900000	0.387972
chr7	105900000	106000000	0.351617
chr7	106000000	106100000	0.265079
chr7	106100000	106200000	0.36277
chr7	106200000	106300000	0.292492
chr7	106300000	106400000	0.410105
chr7	106400000	106500000	0.394616
chr7	106500000	106600000	0.314195
chr7	106600000	106700000	0.349606
chr7	106700000	106800000	0.323871
chr7	106800000	106900000	0.375177
chr7	106900000	107000000	0.33919
chr7	107000000	107100000	0.320162
chr7	107100000	107200000	0.264723
chr7	107200000	107300000	0.350237
chr7	107300000	107400000	0.405785
chr7	107400000	107500000	0.377546
chr7	107500000	107600000	0.378046
chr7	107600000	107700000	0.386712
chr7	107700000	107800000	0.317197
chr7	107800000	107900000	0.329761
chr7	107900000	108000000	0.358602
chr7	108000000	108100000	0.337895
chr7	108100000	108200000	0.306066
chr7	108200000	108300000	0.369894
chr7	108300000	108400000	0.385249
chr7	108400000	108500000	0.33345
chr7	108500000	108600000	0.384485
chr7	108600000	108700000	0.262335
chr7	108700000	108800000	0.311149
chr7	108800000	108900000	0.293273
chr7	108900000	109000000	0.268584
chr7	109000000	109100000	0.297878
chr7	109100000	109200000	0.27165
chr7	109200000	109300000	0.284027
chr7	109300000	109400000	0.261777
chr7	109400000	109500000	0.278948
chr7	109500000	109600000	0.341919
chr7	109600000	109700000	0.232142
chr7	109700000	109800000	0.29919
chr7	109800000	109900000	0.287298
chr7	109900000	110000000	0.29573
chr7	110000000	110100000	0.271854
chr7	110100000	110200000	0.281632
chr7	110200000	110300000	0.269335
chr7	110300000	110400000	0.286892
chr7	110400000	110500000	0.310827
chr7	110500000	110600000	0.269056
chr7	110600000	110700000	0.306605
chr7	110700000	110800000	0.306503
chr7	110800000	110900000	0.332998
chr7	110900000	111000000	0.341174
chr7	111000000	111100000	0.351778
chr7	111100000	111200000	0.328404
chr7	111200000	111300000	0.26634
chr7	111300000	111400000	0.361474
chr7	111400000	111500000	0.297644
chr7	111500000	111600000	0.404764
chr7	111600000	111700000	0.319852
chr7	111700000	111800000	0.263034
chr7	111800000	111900000	0.318726
chr7	111900000	112000000	0.303792
chr7	112000000	112100000	0.337398
chr7	112100000	112200000	0.320925
chr7	112200000	112300000	0.372114
chr7	112300000	112400000	0.344618
chr7	112400000	112500000	0.33881
chr7	112500000	112600000	0.252862
chr7	112600000	112700000	0.313799
chr7	112700000	112800000	0.266791
chr7	112800000	112900000	0.400314
chr7	112900000	113000000	0.334837
chr7	113000000	113100000	0.338796
chr7	113100000	113200000	0.33739
chr7	113200000	113300000	0.291395
chr7	113300000	113400000	0.302276
chr7	113400000	113500000	0.278805
chr7	113500000	113600000	0.298629
chr7	113600000	113700000	0.299636
chr7	113700000	113800000	0.265963
chr7	113800000	113900000	0.303296
chr7	113900000	114000000	0.309064
chr7	114000000	114100000	0.325133
chr7	114100000	114200000	0.311123
chr7	114200000	114300000	0.284749
chr7	114300000	114400000	0.295754
chr7	114400000	114500000	0.329662
chr7	114500000	114600000	0.335772
chr7	114600000	114700000	0.333658
chr7	114700000	114800000	0.400623
chr7	114800000	114900000	0.352721
chr7	114900000	115000000	0.413282
chr7	115000000	115100000	0.36987
chr7	115100000	115200000	0.352869
chr7	115200000	115300000	0.280138
chr7	115300000	115400000	0.296204
chr7	115400000	115500000	0.295414
chr7	115500000	115600000	0.308475
chr7	115600000	115700000	0.290789
chr7	115700000	115800000	0.26104
chr7	115800000	115900000	0.334117
chr7	115900000	116000000	0.31408
chr7	116000000	116100000	0.357702
chr7	116100000	116200000	0.381242
chr7	116200000	116300000	0.269484
chr7	116300000	116400000	0.346268
chr7	116400000	116500000	0.312577
chr7	116500000	116600000	0.422725
chr7	116600000	116700000	0.393742
chr7	116700000	116800000	0.367465
chr7	116800000	116900000	0.298997
chr7	116900000	117000000	0.407909
chr7	117000000	117100000	0.502214
chr7	117100000	117200000	0.367574
chr7	117200000	117300000	0.426953
chr7	117300000	117400000	0.439817
chr7	117400000	117500000	0.400214
chr7	117500000	117600000	0.345861
chr7	117600000	117700000	0.35941
chr7	117700000	117800000	0.346257
chr7	117800000	117900000	0.339575
chr7	117900000	118000000	0.317663
chr7	118000000	118100000	0.354226
chr7	118100000	118200000	0.32757
chr7	118200000	118300000	0.309549
chr7	118300000	118400000	0.326773
chr7	118400000	118500000	0.273312
chr7	118500000	118600000	0.306468
chr7	118600000	118700000	0.303312
chr7	118700000	118800000	0.279633
chr7	118800000	118900000	0.296726
chr7	118900000	119000000	0.301714
chr7	119000000	119100000	0.28104
chr7	119100000	119200000	0.266742
chr7	119200000	119300000	0.282702
chr7	119300000	119400000	0.298837
chr7	119400000	119500000	0.298165
chr7	119500000	119600000	0.292629
chr7	119600000	119700000	0.267555
chr7	119700000	119800000	0.268279
chr7	119800000	119900000	0.306755
chr7	119900000	120000000	0.299398
chr7	120000000	120100000	0.342599
chr7	120100000	120200000	0.312276
chr7	120200000	120300000	0.290219
chr7	120300000	120400000	0.481759
chr7	120400000	120500000	0.401757
chr7	120500000	120600000	0.318223
chr7	120600000	120700000	0.340924
chr7	120700000	120800000	0.31463
chr7	120800000	120900000	0.491302
chr7	120900000	121000000	0.271371
chr7	121000000	121100000	0.409292
chr7	121100000	121200000	0.357065
chr7	121200000	121300000	0.381906
chr7	121300000	121400000	0.300677
chr7	121400000	121500000	0.412255
chr7	121500000	121600000	0.236072
chr7	121600000	121700000	0.301492
chr7	121700000	121800000	0.293813
chr7	121800000	121900000	0.299742
chr7	121900000	122000000	0.308034
chr7	122000000	122100000	0.258005
chr7	122100000	122200000	0.32416
chr7	122200000	122300000	0.296147
chr7	122300000	122400000	0.368267
chr7	122400000	122500000	0.357369
chr7	122500000	122600000	0.287671
chr7	122600000	122700000	0.375061
chr7	122700000	122800000	0.347723
chr7	122800000	122900000	0.355442
chr7	122900000	123000000	0.307666
chr7	123000000	123100000	0.300992
chr7	123100000	123200000	0.279607
chr7	123200000	123300000	0.352355
chr7	123300000	123400000	0.260189
chr7	123400000	123500000	0.24337
chr7	123500000	123600000	0.390074
chr7	123600000	123700000	0.335262
chr7	123700000	123800000	0.354929
chr7	123800000	123900000	0.408928
chr7	123900000	124000000	0.278524
chr7	124000000	124100000	0.323028
chr7	124100000	124200000	0.288772
chr7	124200000	124300000	0.367619
chr7	124300000	124400000	0.29234
chr7	124400000	124500000	0.288337
chr7	124500000	124600000	0.310119
chr7	124600000	124700000	0.319451
chr7	124700000	124800000	0.319695
chr7	124800000	124900000	0.306743
chr7	124900000	125000000	0.28662
chr7	125000000	125100000	0.270411
chr7	125100000	125200000	0.279566
chr7	125200000	125300000	0.325474
chr7	125300000	125400000	0.341306
chr7	125400000	125500000	0.293262
chr7	125500000	125600000	0.315554
chr7	125600000	125700000	0.273971
chr7	125700000	125800000	0.287018
chr7	125800000	125900000	0.289418
chr7	125900000	126000000	0.300354
chr7	126000000	126100000	0.306831
chr7	126100000	126200000	0.349852
chr7	126200000	126300000	0.379574
chr7	126300000	126400000	0.347895
chr7	126400000	126500000	0.35565
chr7	126500000	126600000	0.374874
chr7	126600000	126700000	0.389432
chr7	126700000	126800000	0.393066
chr7	126800000	126900000	0.417499
chr7	126900000	127000000	0.298657
chr7	127000000	127100000	0.292553
chr7	127100000	127200000	0.302237
chr7	127200000	127300000	0.318043
chr7	127300000	127400000	0.288472
chr7	127400000	127500000	0.329867
chr7	127500000	127600000	0.324592
chr7	127600000	127700000	0.29536
chr7	127700000	127800000	0.416691
chr7	127800000	127900000	0.369171
chr7	127900000	128000000	0.400746
chr7	128000000	128100000	0.360511
chr7	128100000	128200000	0.368576
chr7	128200000	128300000	0.360078
chr7	128300000	128400000	0.370875
chr7	128400000	128500000	0.463885
chr7	128500000	128600000	0.3608
chr7	128600000	128700000	0.323693
chr7	128700000	128800000	0.40557
chr7	128800000	128900000	0.43861
chr7	128900000	129000000	0.43007
chr7	129000000	129100000	0.48331
chr7	129100000	129200000	0.437234
chr7	129200000	129300000	0.532203
chr7	129300000	129400000	0.394863
chr7	129400000	129500000	0.451371
chr7	129500000	129600000	0.407563
chr7	129600000	129700000	0.324991
chr7	129700000	129800000	0.413221
chr7	129800000	129900000	0.359142
chr7	129900000	130000000	0.364155
chr7	130000000	130100000	0.259303
chr7	130100000	130200000	0.393814
chr7	130200000	130300000	0.340882
chr7	130300000	130400000	0.408732
chr7	130400000	130500000	0.395368
chr7	130500000	130600000	0.346354
chr7	130600000	130700000	0.376931
chr7	130700000	130800000	0.366444
chr7	130800000	130900000	0.294127
chr7	130900000	131000000	0.414946
chr7	131000000	131100000	0.299829
chr7	131100000	131200000	0.454328
chr7	131200000	131300000	0.413338
chr7	131300000	131400000	0.452764
chr7	131400000	131500000	0.369842
chr7	131500000	131600000	0.365936
chr7	131600000	131700000	0.306684
chr7	131700000	131800000	0.336886
chr7	131800000	131900000	0.311574
chr7	131900000	132000000	0.332765
chr7	132000000	132100000	0.312074
chr7	132100000	132200000	0.335686
chr7	132200000	132300000	0.308597
chr7	132300000	132400000	0.323309
chr7	132400000	132500000	0.336564
chr7	132500000	132600000	0.325046
chr7	132600000	132700000	0.297442
chr7	132700000	132800000	0.335312
chr7	132800000	132900000	0.352686
chr7	132900000	133000000	0.341216
chr7	133000000	133100000	0.381327
chr7	133100000	133200000	0.3671
chr7	133200000	133300000	0.287497
chr7	133300000	133400000	0.365489
chr7	133400000	133500000	0.329969
chr7	133500000	133600000	0.339258
chr7	133600000	133700000	0.319974
chr7	133700000	133800000	0.345931
chr7	133800000	133900000	0.307559
chr7	133900000	134000000	0.356796
chr7	134000000	134100000	0.334786
chr7	134100000	134200000	0.301444
chr7	134200000	134300000	0.350513
chr7	134300000	134400000	0.28656
chr7	134400000	134500000	0.43109
chr7	134500000	134600000	0.414893
chr7	134600000	134700000	0.414825
chr7	134700000	134800000	0.3581
chr7	134800000	134900000	0.385602
chr7	134900000	135000000	0.29841
chr7	135000000	135100000	0.444867
chr7	135100000	135200000	0.353257
chr7	135200000	135300000	0.386182
chr7	135300000	135400000	0.379504
chr7	135400000	135500000	0.429936
chr7	135500000	135600000	0.482093
chr7	135600000	135700000	0.298368
chr7	135700000	135800000	0.338982
chr7	135800000	135900000	0.374064
chr7	135900000	136000000	0.381563
chr7	136000000	136100000	0.322247
chr7	136100000	136200000	0.306471
chr7	136200000	136300000	0.334527
chr7	136300000	136400000	0.348715
chr7	136400000	136500000	0.286508
chr7	136500000	136600000	0.286736
chr7	136600000	136700000	0.287608
chr7	136700000	136800000	0.249024
chr7	136800000	136900000	0.277938
chr7	136900000	137000000	0.331996
chr7	137000000	137100000	0.306055
chr7	137100000	137200000	0.266967
chr7	137200000	137300000	0.317268
chr7	137300000	137400000	0.301604
chr7	137400000	137500000	0.285882
chr7	137500000	137600000	0.332322
chr7	137600000	137700000	0.324691
chr7	137700000	137800000	0.455494
chr7	137800000	137900000	0.418019
chr7	137900000	138000000	0.572096
chr7	138000000	138100000	0.379204
chr7	138100000	138200000	0.320539
chr7	138200000	138300000	0.314095
chr7	138300000	138400000	0.385535
chr7	138400000	138500000	0.272543
chr7	138500000	138600000	0.379603
chr7	138600000	138700000	0.310698
chr7	138700000	138800000	0.291228
chr7	138800000	138900000	0.316823
chr7	138900000	139000000	0.374914
chr7	139000000	139100000	0.40634
chr7	139100000	139200000	0.305519
chr7	139200000	139300000	0.369767
chr7	139300000	139400000	0.307547
chr7	139400000	139500000	0.352759
chr7	139500000	139600000	0.393979
chr7	139600000	139700000	0.308127
chr7	139700000	139800000	0.439316
chr7	139800000	139900000	0.449029
chr7	139900000	140000000	0.396173
chr7	140000000	140100000	0.346424
chr7	140100000	140200000	0.334905
chr7	140200000	140300000	0.380785
chr7	140300000	140400000	0.310544
chr7	140400000	140500000	0.355028
chr7	140500000	140600000	0.339495
chr7	140600000	140700000	0.272824
chr7	140700000	140800000	0.366827
chr7	140800000	140900000	0.431531
chr7	140900000	141000000	0.323149
chr7	141000000	141100000	0.272077
chr7	141100000	141200000	0.357047
chr7	141200000	141300000	0.30452
chr7	141300000	141400000	0.342288
chr7	141400000	141500000	0.364253
chr7	141500000	141600000	0.284088
chr7	141600000	141700000	0.300163
chr7	141700000	141800000	0.332551
chr7	141800000	141900000	0.328186
chr7	141900000	142000000	0.313292
chr7	142000000	142100000	0.282563
chr7	142100000	142200000	0.332877
chr7	142200000	142300000	0.310059
chr7	142300000	142400000	0.360462
chr7	142400000	142500000	0.391359
chr7	142500000	142600000	0.382962
chr7	142600000	142700000	0.379322
chr7	142700000	142800000	0.526778
chr7	142800000	142900000	0.301959
chr7	142900000	143000000	0.402782
chr7	143000000	143100000	0.364175
chr7	143100000	143200000	0.305408
chr7	143200000	143300000	0.273758
chr7	143300000	143400000	0.393952
chr7	143400000	143500000	0.331525
chr7	143500000	143600000	nan
chr7	143600000	143700000	nan
chr7	143700000	143800000	nan
chr7	143800000	143900000	nan
chr7	143900000	144000000	0.335177
chr7	144000000	144100000	0.323421
chr7	144100000	144200000	0.324596
chr7	144200000	144300000	nan
chr7	144300000	144400000	nan
chr7	144400000	144500000	0.27837
chr7	144500000	144600000	0.337384
chr7	144600000	144700000	0.321725
chr7	144700000	144800000	0.347915
chr7	144800000	144900000	0.290085
chr7	144900000	145000000	0.303862
chr7	145000000	145100000	0.30073
chr7	145100000	145200000	0.293786
chr7	145200000	145300000	0.265162
chr7	145300000	145400000	0.274928
chr7	145400000	145500000	0.297007
chr7	145500000	145600000	0.27845
chr7	145600000	145700000	0.266396
chr7	145700000	145800000	0.289646
chr7	145800000	145900000	0.290888
chr7	145900000	146000000	0.284968
chr7	146000000	146100000	0.243869
chr7	146100000	146200000	0.24952
chr7	146200000	146300000	0.234729
chr7	146300000	146400000	0.261006
chr7	146400000	146500000	0.268732
chr7	146500000	146600000	0.254795
chr7	146600000	146700000	0.274033
chr7	146700000	146800000	0.271618
chr7	146800000	146900000	0.263901
chr7	146900000	147000000	0.249804
chr7	147000000	147100000	0.262452
chr7	147100000	147200000	0.245446
chr7	147200000	147300000	0.266304
chr7	147300000	147400000	0.261044
chr7	147400000	147500000	0.272674
chr7	147500000	147600000	0.268178
chr7	147600000	147700000	0.241837
chr7	147700000	147800000	0.301153
chr7	147800000	147900000	0.2564
chr7	147900000	148000000	0.268001
chr7	148000000	148100000	0.332296
chr7	148100000	148200000	0.30878
chr7	148200000	148300000	0.278538
chr7	148300000	148400000	0.338275
chr7	148400000	148500000	0.342762
chr7	148500000	148600000	0.400145
chr7	148600000	148700000	0.349141
chr7	148700000	148800000	0.380984
chr7	148800000	148900000	0.386126
chr7	148900000	149000000	0.329875
chr7	149000000	149100000	0.463936
chr7	149100000	149200000	0.33551
chr7	149200000	149300000	0.373826
chr7	149300000	149400000	0.360679
chr7	149400000	149500000	0.423408
chr7	149500000	149600000	0.364258
chr7	149600000	149700000	0.316084
chr7	149700000	149800000	0.402968
chr7	149800000	149900000	0.413294
chr7	149900000	150000000	0.301425
chr7	150000000	150100000	0.266678
chr7	150100000	150200000	0.315737
chr7	150200000	150300000	0.300157
chr7	150300000	150400000	0.387737
chr7	150400000	150500000	0.256154
chr7	150500000	150600000	0.474514
chr7	150600000	150700000	0.467261
chr7	150700000	150800000	0.323535
chr7	150800000	150900000	0.367926
chr7	150900000	151000000	0.411655
chr7	151000000	151100000	0.451018
chr7	151100000	151200000	0.430307
chr7	151200000	151300000	0.343349
chr7	151300000	151400000	0.374144
chr7	151400000	151500000	0.360371
chr7	151500000	151600000	0.367929
chr7	151600000	151700000	0.340478
chr7	151700000	151800000	0.319676
chr7	151800000	151900000	0.36382
chr7	151900000	152000000	0.326254
chr7	152000000	152100000	0.311012
chr7	152100000	152200000	0.350447
chr7	152200000	152300000	0.377857
chr7	152300000	152400000	0.361996
chr7	152400000	152500000	0.316263
chr7	152500000	152600000	0.341071
chr7	152600000	152700000	0.34276
chr7	152700000	152800000	0.321428
chr7	152800000	152900000	0.291723
chr7	152900000	153000000	0.269839
chr7	153000000	153100000	0.304948
chr7	153100000	153200000	0.27756
chr7	153200000	153300000	0.281082
chr7	153300000	153400000	0.289043
chr7	153400000	153500000	0.276574
chr7	153500000	153600000	0.253001
chr7	153600000	153700000	0.289791
chr7	153700000	153800000	0.246179
chr7	153800000	153900000	0.228338
chr7	153900000	154000000	0.291475
chr7	154000000	154100000	0.212911
chr7	154100000	154200000	0.231628
chr7	154200000	154300000	0.279746
chr7	154300000	154400000	0.282079
chr7	154400000	154500000	0.270283
chr7	154500000	154600000	0.266004
chr7	154600000	154700000	0.258149
chr7	154700000	154800000	0.272265
chr7	154800000	154900000	0.354794
chr7	154900000	155000000	0.364833
chr7	155000000	155100000	0.34634
chr7	155100000	155200000	0.331217
chr7	155200000	155300000	0.446413
chr7	155300000	155400000	0.232864
chr7	155400000	155500000	0.330934
chr7	155500000	155600000	0.3396
chr7	155600000	155700000	0.416357
chr7	155700000	155800000	0.331991
chr7	155800000	155900000	0.296592
chr7	155900000	156000000	0.294731
chr7	156000000	156100000	0.306693
chr7	156100000	156200000	0.29548
chr7	156200000	156300000	0.318773
chr7	156300000	156400000	0.278892
chr7	156400000	156500000	0.324546
chr7	156500000	156600000	0.347483
chr7	156600000	156700000	0.338033
chr7	156700000	156800000	0.438674
chr7	156800000	156900000	0.375272
chr7	156900000	157000000	0.298055
chr7	157000000	157100000	0.360358
chr7	157100000	157200000	0.363691
chr7	157200000	157300000	0.364038
chr7	157300000	157400000	0.318178
chr7	157400000	157500000	0.239736
chr7	157500000	157600000	0.261547
chr7	157600000	157700000	0.28822
chr7	157700000	157800000	0.261677
chr7	157800000	157900000	0.291545
chr7	157900000	158000000	0.289302
chr7	158000000	158100000	0.247678
chr7	158100000	158200000	0.189812
chr7	158200000	158300000	0.269659
chr7	158300000	158400000	0.18879
chr7	158400000	158500000	0.246348
chr7	158500000	158600000	0.257765
chr7	158600000	158700000	0.375591
chr7	158700000	158800000	0.394445
chr7	158800000	158900000	0.402935
chr7	158900000	159000000	0.313556
chr7	159000000	159100000	0.32588
chr7	159100000	159200000	0.296476
chr7	159200000	159300000	0.303376
chr7	159300000	159345973	0.281889
chr8	0	100000	nan
chr8	100000	200000	nan
chr8	200000	300000	0.287573
chr8	300000	400000	0.338123
chr8	400000	500000	0.321809
chr8	500000	600000	0.294731
chr8	600000	700000	0.294511
chr8	700000	800000	0.262799
chr8	800000	900000	0.307832
chr8	900000	1000000	0.30522
chr8	1000000	1100000	0.262214
chr8	1100000	1200000	0.248745
chr8	1200000	1300000	0.247596
chr8	1300000	1400000	0.221203
chr8	1400000	1500000	0.296975
chr8	1500000	1600000	0.271688
chr8	1600000	1700000	0.305701
chr8	1700000	1800000	0.444204
chr8	1800000	1900000	0.207712
chr8	1900000	2000000	0.287548
chr8	2000000	2100000	0.270127
chr8	2100000	2200000	0.284866
chr8	2200000	2300000	nan
chr8	2300000	2400000	nan
chr8	2400000	2500000	nan
chr8	2500000	2600000	0.27646
chr8	2600000	2700000	0.328058
chr8	2700000	2800000	0.364522
chr8	2800000	2900000	0.246263
chr8	2900000	3000000	0.25894
chr8	3000000	3100000	0.237945
chr8	3100000	3200000	0.278625
chr8	3200000	3300000	0.256156
chr8	3300000	3400000	0.263079
chr8	3400000	3500000	0.275722
chr8	3500000	3600000	0.260786
chr8	3600000	3700000	0.234122
chr8	3700000	3800000	0.26224
chr8	3800000	3900000	0.269983
chr8	3900000	4000000	0.288008
chr8	4000000	4100000	0.24148
chr8	4100000	4200000	0.252007
chr8	4200000	4300000	0.279347
chr8	4300000	4400000	0.262219
chr8	4400000	4500000	0.291643
chr8	4500000	4600000	0.285476
chr8	4600000	4700000	0.290533
chr8	4700000	4800000	0.244345
chr8	4800000	4900000	0.257606
chr8	4900000	5000000	0.236921
chr8	5000000	5100000	0.227991
chr8	5100000	5200000	0.237714
chr8	5200000	5300000	0.292094
chr8	5300000	5400000	0.239916
chr8	5400000	5500000	0.260081
chr8	5500000	5600000	0.286322
chr8	5600000	5700000	0.260662
chr8	5700000	5800000	0.248238
chr8	5800000	5900000	0.278896
chr8	5900000	6000000	0.288339
chr8	6000000	6100000	0.277393
chr8	6100000	6200000	0.281039
chr8	6200000	6300000	0.286579
chr8	6300000	6400000	0.291836
chr8	6400000	6500000	0.385707
chr8	6500000	6600000	0.363488
chr8	6600000	6700000	0.379436
chr8	6700000	6800000	0.385418
chr8	6800000	6900000	0.284139
chr8	6900000	7000000	0.375044
chr8	7000000	7100000	0.333749
chr8	7100000	7200000	0.336653
chr8	7200000	7300000	nan
chr8	7300000	7400000	nan
chr8	7400000	7500000	nan
chr8	7500000	7600000	nan
chr8	7600000	7700000	nan
chr8	7700000	7800000	nan
chr8	7800000	7900000	nan
chr8	7900000	8000000	nan
chr8	8000000	8100000	nan
chr8	8100000	8200000	nan
chr8	8200000	8300000	0.334953
chr8	8300000	8400000	0.477184
chr8	8400000	8500000	0.423508
chr8	8500000	8600000	0.391671
chr8	8600000	8700000	0.354801
chr8	8700000	8800000	0.267538
chr8	8800000	8900000	0.403657
chr8	8900000	9000000	0.39871
chr8	9000000	9100000	0.357563
chr8	9100000	9200000	0.322407
chr8	9200000	9300000	0.370935
chr8	9300000	9400000	0.313307
chr8	9400000	9500000	0.352067
chr8	9500000	9600000	0.275499
chr8	9600000	9700000	0.405747
chr8	9700000	9800000	0.344883
chr8	9800000	9900000	0.251478
chr8	9900000	10000000	0.333314
chr8	10000000	10100000	0.306777
chr8	10100000	10200000	0.331478
chr8	10200000	10300000	0.316422
chr8	10300000	10400000	0.302601
chr8	10400000	10500000	0.318204
chr8	10500000	10600000	0.315971
chr8	10600000	10700000	0.406697
chr8	10700000	10800000	0.342372
chr8	10800000	10900000	0.292939
chr8	10900000	11000000	0.413724
chr8	11000000	11100000	0.380314
chr8	11100000	11200000	0.491773
chr8	11200000	11300000	0.404983
chr8	11300000	11400000	0.361166
chr8	11400000	11500000	0.541674
chr8	11500000	11600000	0.329991
chr8	11600000	11700000	0.418603
chr8	11700000	11800000	0.279335
chr8	11800000	11900000	0.495977
chr8	11900000	12000000	0.355548
chr8	12000000	12100000	nan
chr8	12100000	12200000	0.364831
chr8	12200000	12300000	nan
chr8	12300000	12400000	nan
chr8	12400000	12500000	nan
chr8	12500000	12600000	0.412363
chr8	12600000	12700000	0.32643
chr8	12700000	12800000	0.405596
chr8	12800000	12900000	0.261247
chr8	12900000	13000000	0.346564
chr8	13000000	13100000	0.267076
chr8	13100000	13200000	0.314163
chr8	13200000	13300000	0.319737
chr8	13300000	13400000	0.295404
chr8	13400000	13500000	0.280024
chr8	13500000	13600000	0.285325
chr8	13600000	13700000	0.234869
chr8	13700000	13800000	0.275089
chr8	13800000	13900000	0.265923
chr8	13900000	14000000	0.266751
chr8	14000000	14100000	0.290104
chr8	14100000	14200000	0.304365
chr8	14200000	14300000	0.26794
chr8	14300000	14400000	0.250891
chr8	14400000	14500000	0.292249
chr8	14500000	14600000	0.276187
chr8	14600000	14700000	0.25928
chr8	14700000	14800000	0.287056
chr8	14800000	14900000	0.249368
chr8	14900000	15000000	0.256882
chr8	15000000	15100000	0.267043
chr8	15100000	15200000	0.243532
chr8	15200000	15300000	0.299439
chr8	15300000	15400000	0.242259
chr8	15400000	15500000	0.25241
chr8	15500000	15600000	0.253737
chr8	15600000	15700000	0.242999
chr8	15700000	15800000	0.238161
chr8	15800000	15900000	0.274232
chr8	15900000	16000000	0.246101
chr8	16000000	16100000	0.280339
chr8	16100000	16200000	0.27069
chr8	16200000	16300000	0.274687
chr8	16300000	16400000	0.262442
chr8	16400000	16500000	0.258439
chr8	16500000	16600000	0.247303
chr8	16600000	16700000	0.257404
chr8	16700000	16800000	0.232928
chr8	16800000	16900000	0.295307
chr8	16900000	17000000	0.25958
chr8	17000000	17100000	0.326131
chr8	17100000	17200000	0.253047
chr8	17200000	17300000	0.32303
chr8	17300000	17400000	0.280345
chr8	17400000	17500000	0.31038
chr8	17500000	17600000	0.256635
chr8	17600000	17700000	0.368559
chr8	17700000	17800000	0.347971
chr8	17800000	17900000	0.332138
chr8	17900000	18000000	0.390306
chr8	18000000	18100000	0.388781
chr8	18100000	18200000	0.335809
chr8	18200000	18300000	0.291583
chr8	18300000	18400000	0.308753
chr8	18400000	18500000	0.302565
chr8	18500000	18600000	0.311504
chr8	18600000	18700000	0.2836
chr8	18700000	18800000	0.322071
chr8	18800000	18900000	0.363395
chr8	18900000	19000000	0.293441
chr8	19000000	19100000	0.291447
chr8	19100000	19200000	0.304272
chr8	19200000	19300000	0.273847
chr8	19300000	19400000	0.312397
chr8	19400000	19500000	0.321643
chr8	19500000	19600000	0.341259
chr8	19600000	19700000	0.412632
chr8	19700000	19800000	0.274167
chr8	19800000	19900000	0.3062
chr8	19900000	20000000	0.338748
chr8	20000000	20100000	0.311801
chr8	20100000	20200000	0.284273
chr8	20200000	20300000	0.321897
chr8	20300000	20400000	0.369175
chr8	20400000	20500000	0.332973
chr8	20500000	20600000	0.344858
chr8	20600000	20700000	0.279605
chr8	20700000	20800000	0.271981
chr8	20800000	20900000	0.316998
chr8	20900000	21000000	0.298297
chr8	21000000	21100000	0.29648
chr8	21100000	21200000	0.308199
chr8	21200000	21300000	0.289558
chr8	21300000	21400000	0.312244
chr8	21400000	21500000	0.352798
chr8	21500000	21600000	0.339825
chr8	21600000	21700000	0.316608
chr8	21700000	21800000	0.328426
chr8	21800000	21900000	0.363813
chr8	21900000	22000000	0.511684
chr8	22000000	22100000	0.407361
chr8	22100000	22200000	0.371369
chr8	22200000	22300000	0.367847
chr8	22300000	22400000	0.364351
chr8	22400000	22500000	0.42199
chr8	22500000	22600000	0.351277
chr8	22600000	22700000	0.436368
chr8	22700000	22800000	0.418017
chr8	22800000	22900000	0.441602
chr8	22900000	23000000	0.41176
chr8	23000000	23100000	0.362967
chr8	23100000	23200000	0.39496
chr8	23200000	23300000	0.359207
chr8	23300000	23400000	0.440622
chr8	23400000	23500000	0.315837
